Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
163154,172.16.0.5-192.168.50.1-60519-55983-6,172.16.0.5,60519,192.168.50.1,55983,6,2018-12-01 13:30:30.744243,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
376756,172.16.0.5-192.168.50.1-60520-5755-6,172.16.0.5,60520,192.168.50.1,5755,6,2018-12-01 13:30:30.744770,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
738692,172.16.0.5-192.168.50.1-60521-39187-6,172.16.0.5,60521,192.168.50.1,39187,6,2018-12-01 13:30:30.744771,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
325874,172.16.0.5-192.168.50.1-51020-51020-6,172.16.0.5,51020,192.168.50.1,51020,6,2018-12-01 13:30:30.744822,99999284,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14000100240717722,7692252.615384615,11875554.095594218,33002937.0,1.0,99999284.0,9090843.999999998,12459890.361352894,33002937.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,240,40,0.12000085920615193,0.02000014320102532,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,240,0,0,0,0,0,0,12,0,2,0,5840,0,0,20,33.4,49.80261037335292,114.0,1.0,19999823.2,10742445.422747826,33002937.0,6169516.0,0,1,Syn
313353,172.16.0.5-192.168.50.1-30675-30675-6,172.16.0.5,30675,192.168.50.1,30675,6,2018-12-01 13:30:30.745298,113823327,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12299763474669827,8755640.53846154,12791532.754295401,34559493.0,0.0,113823327.0,10347575.181818182,13350219.247727888,34559493.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,240,40,0.10542654406859853,0.017571090678099754,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,240,0,0,0,0,0,0,12,0,2,0,5840,0,0,20,11.2,22.80789337049785,52.0,1.0,22764654.0,9603755.77382518,34559493.0,12374528.0,0,1,Syn
424223,172.16.0.5-192.168.50.1-42227-42227-6,172.16.0.5,42227,192.168.50.1,42227,6,2018-12-01 13:30:30.745300,109494205,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14612645482014322,7299613.666666668,9585310.969023626,22941826.0,1.0,109494205.0,8422631.153846154,9846038.249459524,22941826.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,280,40,0.12786064796762533,0.018265806852517903,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,14,0,2,0,5840,0,0,20,21.66666666666667,50.62278801751901,125.0,1.0,18249012.33333333,4180940.028059176,22941826.0,11807488.0,0,1,Syn
315180,172.16.0.5-192.168.50.1-45734-45734-6,172.16.0.5,45734,192.168.50.1,45734,6,2018-12-01 13:30:30.745432,117419503,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1362635643245739,7827966.866666666,9560908.097232694,29660968.0,0.0,117419503.0,7827966.866666666,9560908.097232694,29660968.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,320,0,0.1362635643245739,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,320,0,0,0,0,0,0,16,0,0,0,5840,-1,0,20,10.6,20.911719202399407,48.0,1.0,16774206.999999998,6181846.092153325,29660968.0,11633000.0,0,1,Syn
690496,172.16.0.5-192.168.50.1-58488-58488-6,172.16.0.5,58488,192.168.50.1,58488,6,2018-12-01 13:30:30.745434,112143622,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1070056396073956,10194874.727272727,12797474.9982604,35134802.0,0.0,112143622.0,10194874.727272727,12797474.9982604,35134802.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,240,0,0.1070056396073956,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,240,0,0,0,0,0,0,12,0,0,0,5840,-1,0,20,16.333333333333332,26.558112382722783,47.0,1.0,22428714.6,8151804.217781317,35134802.0,13121759.0,0,1,Syn
115360,172.16.0.5-192.168.50.1-60522-46699-6,172.16.0.5,60522,192.168.50.1,46699,6,2018-12-01 13:30:30.745537,97,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41237.113402061856,32.333333333333336,55.13921774321189,96.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,20618.556701030928,20618.556701030928,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,2,0,5840,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
370073,172.16.0.5-192.168.50.1-25303-25303-6,172.16.0.5,25303,192.168.50.1,25303,6,2018-12-01 13:30:30.745683,108710474,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14717993042694302,7247364.933333333,8338372.01651048,21995308.0,0.0,108710474.0,7247364.933333333,8338372.01651048,21995308.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,320,0,0.14717993042694302,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,320,0,0,0,0,0,0,16,0,0,0,5840,-1,0,20,1.0,0.0,1.0,1.0,15530066.714285715,3487643.4857611577,21995308.0,11801972.0,0,1,Syn
747596,172.16.0.5-192.168.50.1-60523-45503-6,172.16.0.5,60523,192.168.50.1,45503,6,2018-12-01 13:30:30.745684,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
412529,172.16.0.5-192.168.50.1-60524-28410-6,172.16.0.5,60524,192.168.50.1,28410,6,2018-12-01 13:30:30.745736,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
286157,172.16.0.5-192.168.50.1-60525-13004-6,172.16.0.5,60525,192.168.50.1,13004,6,2018-12-01 13:30:30.745797,100,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,33.33333333333333,56.0029761113937,98.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,2,0,5840,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
14306,172.16.0.5-192.168.50.1-60526-19422-6,172.16.0.5,60526,192.168.50.1,19422,6,2018-12-01 13:30:30.745798,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
167833,172.16.0.5-192.168.50.1-13403-13403-6,172.16.0.5,13403,192.168.50.1,13403,6,2018-12-01 13:30:30.745846,113853081,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12296549093827333,8757929.307692306,12841548.314349554,39147355.0,0.0,113853081.0,8757929.307692306,12841548.314349554,39147355.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.12296549093827333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,14,0,0,0,5840,-1,0,20,148567.75,297133.5,594268.0,1.0,22651761.8,10125672.001460284,39147355.0,15155495.0,0,1,Syn
265415,172.16.0.5-192.168.50.1-60527-28410-6,172.16.0.5,60527,192.168.50.1,28410,6,2018-12-01 13:30:30.745898,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
526721,172.16.0.5-192.168.50.1-60528-14192-6,172.16.0.5,60528,192.168.50.1,14192,6,2018-12-01 13:30:30.745900,44,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45454.545454545456,44.0,0.0,44.0,44.0,44.0,44.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,45454.545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
653853,172.16.0.5-192.168.50.1-60529-19422-6,172.16.0.5,60529,192.168.50.1,19422,6,2018-12-01 13:30:30.745945,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
190008,172.16.0.5-192.168.50.1-60530-45231-6,172.16.0.5,60530,192.168.50.1,45231,6,2018-12-01 13:30:30.745994,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
604932,172.16.0.5-192.168.50.1-60531-45834-6,172.16.0.5,60531,192.168.50.1,45834,6,2018-12-01 13:30:30.746055,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
659217,172.16.0.5-192.168.50.1-36908-36908-6,172.16.0.5,36908,192.168.50.1,36908,6,2018-12-01 13:30:30.746123,113705006,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12312562562109183,8746538.923076924,10703350.719139073,30511681.0,0.0,113705006.0,8746538.923076924,10703350.719139073,30511681.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.12312562562109185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,14,0,0,0,5840,-1,0,20,10.2,20.571825392998065,47.0,1.0,18950825.666666664,6549245.749517532,30511681.0,11251232.0,0,1,Syn
437282,172.16.0.5-192.168.50.1-60532-55097-6,172.16.0.5,60532,192.168.50.1,55097,6,2018-12-01 13:30:30.746364,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
171155,172.16.0.5-192.168.50.1-49433-49433-6,172.16.0.5,49433,192.168.50.1,49433,6,2018-12-01 13:30:30.746366,104692823,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17193155637803367,6158401.352941176,8090267.759767627,21895058.0,0.0,104692823.0,6979521.533333332,8286281.5342411315,21895058.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,320,40,0.1528280501138077,0.019103506264225963,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,320,0,0,0,0,0,0,16,0,2,0,5840,0,0,20,9.166666666666668,20.00416623272929,50.0,1.0,14956109.57142857,4585899.530294823,21895058.0,9532833.0,0,1,Syn
107543,172.16.0.5-192.168.50.1-60533-7257-6,172.16.0.5,60533,192.168.50.1,7257,6,2018-12-01 13:30:30.746538,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
660804,172.16.0.5-192.168.50.1-60534-46964-6,172.16.0.5,60534,192.168.50.1,46964,6,2018-12-01 13:30:30.746721,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
313602,172.16.0.5-192.168.50.1-23447-23447-6,172.16.0.5,23447,192.168.50.1,23447,6,2018-12-01 13:30:30.746929,105851277,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13226104017620874,8142405.923076922,9663493.1109622,23719602.0,0.0,105851277.0,8142405.923076922,9663493.1109622,23719602.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.13226104017620874,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,14,0,0,0,5840,-1,0,20,1.0,0.0,1.0,1.0,17641878.666666668,4797206.6192960115,23719602.0,12594513.0,0,1,Syn
586745,172.16.0.5-192.168.50.1-30650-30650-6,172.16.0.5,30650,192.168.50.1,30650,6,2018-12-01 13:30:30.747097,118505324,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13501503105463852,7900354.933333334,9174488.5951323,25534184.0,0.0,118505324.0,7900354.933333334,9174488.5951323,25534184.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,320,0,0.13501503105463852,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,320,0,0,0,0,0,0,16,0,0,0,5840,-1,0,20,1.0,0.0,1.0,1.0,16929331.000000004,4250799.103064975,25534184.0,12784361.0,0,1,Syn
378955,172.16.0.5-192.168.50.1-773-937-6,172.16.0.5,773,192.168.50.1,937,6,2018-12-01 13:30:30.747099,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
175899,172.16.0.5-192.168.50.1-26530-26530-6,172.16.0.5,26530,192.168.50.1,26530,6,2018-12-01 13:30:30.747198,103237279,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13560992827019394,7941329.153846156,12654274.180128882,42303102.0,0.0,103237279.0,9385207.181818182,13313557.654528115,42303102.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,240,40,0.11623708137445195,0.019372846895742,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,240,0,0,0,0,0,0,12,0,2,0,5840,0,0,20,36.333333333333336,61.19912853410033,107.0,1.0,20647423.8,12347353.21738332,42303102.0,11097686.0,0,1,Syn
555064,172.16.0.5-192.168.50.1-60535-1184-6,172.16.0.5,60535,192.168.50.1,1184,6,2018-12-01 13:30:30.747305,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
703778,172.16.0.5-192.168.50.1-60536-45100-6,172.16.0.5,60536,192.168.50.1,45100,6,2018-12-01 13:30:30.747376,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
518751,172.16.0.5-192.168.50.1-37230-37230-6,172.16.0.5,37230,192.168.50.1,37230,6,2018-12-01 13:30:30.747672,64319887,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12437832796565704,9188555.285714284,11691708.766165115,25999682.0,0.0,64319887.0,9188555.285714284,11691708.766165115,25999682.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,0,0.12437832796565705,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,160,0,0,0,0,0,0,8,0,0,0,5840,-1,0,20,1.0,0.0,1.0,1.0,21439961.33333333,4010444.7996974518,25999682.0,18459831.0,0,1,Syn
174137,172.16.0.5-192.168.50.1-14508-14508-6,172.16.0.5,14508,192.168.50.1,14508,6,2018-12-01 13:30:30.747889,106917224,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07482423973147675,15273889.142857146,19758532.29980582,46098288.0,0.0,106917224.0,15273889.142857146,19758532.29980582,46098288.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,0,0.07482423973147675,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,160,0,0,0,0,0,0,8,0,0,0,5840,-1,0,20,1.0,0.0,1.0,1.0,35639057.666666664,9083284.77442122,46098288.0,29731624.0,0,1,Syn
48214,172.16.0.5-192.168.50.1-19882-19882-6,172.16.0.5,19882,192.168.50.1,19882,6,2018-12-01 13:30:30.747890,107707941,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1856873301477372,5668838.999999999,8614895.92620014,24876750.0,0.0,107707941.0,7180529.3999999985,9153755.64399268,24876750.0,0.0,64205710.0,21401903.333333336,37069182.21996024,64205708.0,1.0,0,0,0,0,320,80,0.14854986411818974,0.037137466029547435,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,320,0,0,0,0,0,0,16,0,4,0,5840,0,0,20,52.8,36.03054259930039,101.0,1.0,15386810.857142854,6942587.303547443,24876750.0,6999850.0,0,1,Syn
185544,172.16.0.5-192.168.50.1-60537-14508-6,172.16.0.5,60537,192.168.50.1,14508,6,2018-12-01 13:30:30.747939,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
701270,172.16.0.5-192.168.50.1-60538-9469-6,172.16.0.5,60538,192.168.50.1,9469,6,2018-12-01 13:30:30.747997,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
235216,172.16.0.5-192.168.50.1-50899-50899-6,172.16.0.5,50899,192.168.50.1,50899,6,2018-12-01 13:30:30.747998,118517945,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13500065327659874,7901196.333333334,9512060.639825936,27007848.0,0.0,118517945.0,7901196.333333334,9512060.639825936,27007848.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,320,0,0.13500065327659874,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,320,0,0,0,0,0,0,16,0,0,0,5840,-1,0,20,17.000000000000004,24.795160818191924,50.0,1.0,16931120.285714287,5722818.07297584,27007848.0,11671792.0,0,1,Syn
588621,172.16.0.5-192.168.50.1-60539-14508-6,172.16.0.5,60539,192.168.50.1,14508,6,2018-12-01 13:30:30.748049,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
